original_path,medium_id,original_url,new_dir,date,title
/jupyter-notebook-5-3-0-f2b08652279d,f2b08652279d,https://blog.jupyter.org/jupyter-notebook-5-3-0-f2b08652279d,2018-01-17-jupyter-notebook-5-3-0,2018-01-17,Jupyter Notebook 5.3.0
/jupytercon-2018-call-for-proposal-87986014ee0b,87986014ee0b,https://blog.jupyter.org/jupytercon-2018-call-for-proposal-87986014ee0b,2018-01-18-jupytercon-2018-call-for-proposal,2018-01-18,JupyterCon 2018: Call For Proposal
/announcing-jupyter-day-atlanta-spring-2018-d68ebee2c6cb,d68ebee2c6cb,https://blog.jupyter.org/announcing-jupyter-day-atlanta-spring-2018-d68ebee2c6cb,2018-02-06-announcing-jupyter-day-atlanta-spring-2018,2018-02-06,The Atlanta Jupyter User Group is excited to announce Early Bird Tickets and the Call for Proposals…
/jupyter-pop-up-march-21-boston-b736d842fa8f,b736d842fa8f,https://blog.jupyter.org/jupyter-pop-up-march-21-boston-b736d842fa8f,2018-02-09-jupyter-pop-up-march-21-boston,2018-02-09,"Jupyter Pop-Up, March 21, Boston"
/security-fix-for-jupyterhub-gitlab-oauthenticator-7b14571d1f76,7b14571d1f76,https://blog.jupyter.org/security-fix-for-jupyterhub-gitlab-oauthenticator-7b14571d1f76,2018-02-16-security-fix-for-jupyterhub-gitlab-oauthenticator,2018-02-16,Security fix for JupyterHub GitLab OAuthenticator Group Whitelists
/jupyterlab-is-ready-for-users-5a6f039b8906,5a6f039b8906,https://blog.jupyter.org/jupyterlab-is-ready-for-users-5a6f039b8906,2018-02-20-jupyterlab-is-ready-for-users,2018-02-20,JupyterLab is Ready for Users
/a-diagram-editor-for-jupyterlab-a254121ff919,a254121ff919,https://blog.jupyter.org/a-diagram-editor-for-jupyterlab-a254121ff919,2018-02-26-a-diagram-editor-for-jupyterlab,2018-02-26,A Diagram Editor for JupyterLab
/authoring-custom-jupyter-widgets-2884a462e724,2884a462e724,https://blog.jupyter.org/authoring-custom-jupyter-widgets-2884a462e724,2018-03-05-authoring-custom-jupyter-widgets,2018-03-05,Authoring Custom Jupyter Widgets
/reproducible-data-dependencies-for-python-guest-post-d0f68293a99,d0f68293a99,https://blog.jupyter.org/reproducible-data-dependencies-for-python-guest-post-d0f68293a99,2018-03-13-reproducible-data-dependencies-for-python-guest-post,2018-03-13,Reproducible Data Dependencies for Python [Guest Post]
/jupytercon-2018-nyc-august-21-25-5571d7454d5b,5571d7454d5b,https://blog.jupyter.org/jupytercon-2018-nyc-august-21-25-5571d7454d5b,2018-03-15-jupytercon-2018-nyc-august-21-25,2018-03-15,"JupyterCon 2018, NYC August 21–25"
/we-analyzed-1-million-jupyter-notebooks-now-you-can-too-guest-post-8116a964b536,8116a964b536,https://blog.jupyter.org/we-analyzed-1-million-jupyter-notebooks-now-you-can-too-guest-post-8116a964b536,2018-03-23-we-analyzed-1-million-jupyter-notebooks-now-you-can-too-guest-post,2018-03-23,We Analyzed 1 Million Jupyter Notebooks — Now You Can Too [Guest Post]
/jupytercon-2018-registration-open-3b52abba9cce,3b52abba9cce,https://blog.jupyter.org/jupytercon-2018-registration-open-3b52abba9cce,2018-04-11-jupytercon-2018-registration-open,2018-04-11,JupyterCon 2018: Registration Open
/interpreted-c-for-gis-with-jupyter-ae191bc6fb8e,ae191bc6fb8e,https://blog.jupyter.org/interpreted-c-for-gis-with-jupyter-ae191bc6fb8e,2018-04-24-interpreted-c-for-gis-with-jupyter,2018-04-24,Interpreted C++ for GIS with Jupyter
/jupyter-receives-the-acm-software-system-award-d433b0dfe3a2,d433b0dfe3a2,https://blog.jupyter.org/jupyter-receives-the-acm-software-system-award-d433b0dfe3a2,2018-05-02-jupyter-receives-the-acm-software-system-award,2018-05-02,Jupyter receives the ACM Software System Award
/jupyter-notebook-5-5-0-17b2e2d4f7f,17b2e2d4f7f,https://blog.jupyter.org/jupyter-notebook-5-5-0-17b2e2d4f7f,2018-05-25-jupyter-notebook-5-5-0,2018-05-25,Jupyter Notebook 5.5.0
/i-python-you-r-we-julia-baf064ca1fb6,baf064ca1fb6,https://blog.jupyter.org/i-python-you-r-we-julia-baf064ca1fb6,2018-05-29-i-python-you-r-we-julia,2018-05-29,"I Python, You R, We Julia"
/jupyterhub-0-9-54d43bd08a08,54d43bd08a08,https://blog.jupyter.org/jupyterhub-0-9-54d43bd08a08,2018-06-18-jupyterhub-0-9,2018-06-18,JupyterHub 0.9
/jupyter-community-workshops-cbd34ac82549,cbd34ac82549,https://blog.jupyter.org/jupyter-community-workshops-cbd34ac82549,2018-07-11-jupyter-community-workshops,2018-07-11,Jupyter Community Workshops
/security-fix-for-jupyter-notebook-450f272b6932,450f272b6932,https://blog.jupyter.org/security-fix-for-jupyter-notebook-450f272b6932,2018-07-18-security-fix-for-jupyter-notebook,2018-07-18,Security fix for Jupyter Notebook
/deadline-extension-jupyter-community-workshops-9ff760d4e66c,9ff760d4e66c,https://blog.jupyter.org/deadline-extension-jupyter-community-workshops-9ff760d4e66c,2018-07-31-deadline-extension-jupyter-community-workshops,2018-07-31,Deadline Extension: Jupyter Community Workshops
/synopsis-jupytercon-2018-education-track-6f9b3f4d8dd9,6f9b3f4d8dd9,https://blog.jupyter.org/synopsis-jupytercon-2018-education-track-6f9b3f4d8dd9,2018-08-22-synopsis-jupytercon-2018-education-track,2018-08-22,Synopsis: JupyterCon 2018 Education Track
/introducing-jupyter-enterprise-gateway-db4859f86762,db4859f86762,https://blog.jupyter.org/introducing-jupyter-enterprise-gateway-db4859f86762,2018-09-17-introducing-jupyter-enterprise-gateway,2018-09-17,Introducing Jupyter Enterprise Gateway
/jupyter-qtconsole-4-4-81f2eaad5706,81f2eaad5706,https://blog.jupyter.org/jupyter-qtconsole-4-4-81f2eaad5706,2018-09-18-jupyter-qtconsole-4-4,2018-09-18,Jupyter QtConsole 4.4
/ipython-7-0-async-repl-a35ce050f7f7,a35ce050f7f7,https://blog.jupyter.org/ipython-7-0-async-repl-a35ce050f7f7,2018-09-27-ipython-7-0-async-repl,2018-09-27,"IPython 7.0, Async REPL"
/jupyterday-in-the-triangle-913591d31d81,913591d31d81,https://blog.jupyter.org/jupyterday-in-the-triangle-913591d31d81,2018-10-04-jupyterday-in-the-triangle,2018-10-04,JupyterDay in the Triangle
/how-to-deploy-jupyterhub-with-kubernetes-on-openstack-f8f6120d4b1,f8f6120d4b1,https://blog.jupyter.org/how-to-deploy-jupyterhub-with-kubernetes-on-openstack-f8f6120d4b1,2018-10-15-how-to-deploy-jupyterhub-with-kubernetes-on-openstack,2018-10-15,Deploying JupyterHub with Kubernetes on OpenStack
/on-demand-notebooks-with-jupyterhub-jupyter-enterprise-gateway-and-kubernetes-e8e423695cbf,e8e423695cbf,https://blog.jupyter.org/on-demand-notebooks-with-jupyterhub-jupyter-enterprise-gateway-and-kubernetes-e8e423695cbf,2018-10-16-on-demand-notebooks-with-jupyterhub-jupyter-enterprise-gateway-and-kubernetes,2018-10-16,"On-demand Notebooks with JupyterHub, Jupyter Enterprise Gateway and Kubernetes"
/disc-sprint-nyc-2018-548780d0f40,548780d0f40,https://blog.jupyter.org/disc-sprint-nyc-2018-548780d0f40,2018-10-22-disc-sprint-nyc-2018,2018-10-22,Contribute to your first open source project
/mybinder-org-serves-two-million-launches-7543ae498a2a,7543ae498a2a,https://blog.jupyter.org/mybinder-org-serves-two-million-launches-7543ae498a2a,2018-11-13-mybinder-org-serves-two-million-launches,2018-11-13,MyBinder.org serves two million launches
/jupyter-community-workshops-call-for-proposals-26a8417e5b6a,26a8417e5b6a,https://blog.jupyter.org/jupyter-community-workshops-call-for-proposals-26a8417e5b6a,2018-11-14-jupyter-community-workshops-call-for-proposals,2018-11-14,Jupyter Community Workshops: Call for Proposals
/jupyter-notebook-security-fixes-59817e86a711,59817e86a711,https://blog.jupyter.org/jupyter-notebook-security-fixes-59817e86a711,2018-11-19-jupyter-notebook-security-fixes,2018-11-19,Jupyter Notebook security fixes
/outreachy-jupyter-supporting-diversity-in-open-communities-dfa78db4b0bd,dfa78db4b0bd,https://blog.jupyter.org/outreachy-jupyter-supporting-diversity-in-open-communities-dfa78db4b0bd,2018-11-28-outreachy-jupyter-supporting-diversity-in-open-communities,2018-11-28,Outreachy & Jupyter: Supporting diversity in open communities
/jupyter-hackathon-series-in-hawaii-97b3d1fbce68,97b3d1fbce68,https://blog.jupyter.org/jupyter-hackathon-series-in-hawaii-97b3d1fbce68,2018-12-06-jupyter-hackathon-series-in-hawaii,2018-12-06,Jupyter Hackathon Series in Hawaii
/elife-sprint-integrating-stencila-and-binder-18834e9ad584,18834e9ad584,https://blog.jupyter.org/elife-sprint-integrating-stencila-and-binder-18834e9ad584,2018-12-10-elife-sprint-integrating-stencila-and-binder,2018-12-10,elife sprint: Integrating Stencila and Binder
/the-future-of-jupytercon-2019-and-beyond-9e3002faaf48,9e3002faaf48,https://blog.jupyter.org/the-future-of-jupytercon-2019-and-beyond-9e3002faaf48,2018-12-12-the-future-of-jupytercon-2019-and-beyond,2018-12-12,"The Future of JupyterCon, 2019 and Beyond"
/introducing-repo2docker-61a593c0752d,61a593c0752d,https://blog.jupyter.org/introducing-repo2docker-61a593c0752d,2018-12-14-introducing-repo2docker,2018-12-14,Introducing repo2docker
/teaching-and-learning-with-jupyter-c1d965f7b93a,c1d965f7b93a,https://blog.jupyter.org/teaching-and-learning-with-jupyter-c1d965f7b93a,2019-01-07-teaching-and-learning-with-jupyter,2019-01-07,Teaching and Learning with Jupyter
/a-new-python-kernel-for-jupyter-fcdf211e30a8,fcdf211e30a8,https://blog.jupyter.org/a-new-python-kernel-for-jupyter-fcdf211e30a8,2019-01-09-a-new-python-kernel-for-jupyter,2019-01-09,A new Python kernel for Jupyter
/jupyter-community-workshops-a7f1dca1735e,a7f1dca1735e,https://blog.jupyter.org/jupyter-community-workshops-a7f1dca1735e,2019-01-15-jupyter-community-workshops,2019-01-15,Jupyter Community Workshops
/jupyter-notebooks-for-post-election-audits-4bdd13d3e800,4bdd13d3e800,https://blog.jupyter.org/jupyter-notebooks-for-post-election-audits-4bdd13d3e800,2019-01-22-jupyter-notebooks-for-post-election-audits,2019-01-22,Jupyter notebooks for post-election audits
/jupyter-community-workshop-jupyter-for-scientific-user-facilities-and-high-performance-computing-3afa4a990086,3afa4a990086,https://blog.jupyter.org/jupyter-community-workshop-jupyter-for-scientific-user-facilities-and-high-performance-computing-3afa4a990086,2019-01-29-jupyter-community-workshop-jupyter-for-scientific-user-facilities-and-high-perfo,2019-01-29,Jupyter Community Workshop: Jupyter for Scientific User Facilities and High-Performance Computing
/jupyter-conference-advisory-committee-9c096d308552,9c096d308552,https://blog.jupyter.org/jupyter-conference-advisory-committee-9c096d308552,2019-02-11-jupyter-conference-advisory-committee,2019-02-11,Jupyter Conference Advisory Committee
/jupyter-community-workshop-dashboarding-with-project-jupyter-b0e421bdf164,b0e421bdf164,https://blog.jupyter.org/jupyter-community-workshop-dashboarding-with-project-jupyter-b0e421bdf164,2019-02-19-jupyter-community-workshop-dashboarding-with-project-jupyter,2019-02-19,Jupyter Community Workshop: Dashboarding with Project Jupyter
/zero-to-jupyterhub-helm-chart-0-8-b99e0a79fd2a,b99e0a79fd2a,https://blog.jupyter.org/zero-to-jupyterhub-helm-chart-0-8-b99e0a79fd2a,2019-02-21-zero-to-jupyterhub-helm-chart-0-8,2019-02-21,Zero to JupyterHub helm chart 0.8
/simpler-authentication-for-small-scale-jupyterhubs-with-nativeauthenticator-999534c77a09,999534c77a09,https://blog.jupyter.org/simpler-authentication-for-small-scale-jupyterhubs-with-nativeauthenticator-999534c77a09,2019-02-26-simpler-authentication-for-small-scale-jupyterhubs-with-nativeauthenticator,2019-02-26,Simpler authentication for small scale JupyterHubs with NativeAuthenticator
/introducing-traefikproxy-a-new-jupyterhub-proxy-based-on-traefik-4839e972faf6,4839e972faf6,https://blog.jupyter.org/introducing-traefikproxy-a-new-jupyterhub-proxy-based-on-traefik-4839e972faf6,2019-03-06-introducing-traefikproxy-a-new-jupyterhub-proxy-based-on-traefik,2019-03-06,Introducing TraefikProxy — a scalable and highly available proxy for JupyterHub
/jupyter-notebook-xssi-security-fix-546cd95babb0,546cd95babb0,https://blog.jupyter.org/jupyter-notebook-xssi-security-fix-546cd95babb0,2019-03-09-jupyter-notebook-xssi-security-fix,2019-03-09,Jupyter notebook XSSI security fix
/open-redirect-vulnerability-in-jupyter-jupyterhub-adf43583f1e4,adf43583f1e4,https://blog.jupyter.org/open-redirect-vulnerability-in-jupyter-jupyterhub-adf43583f1e4,2019-03-28-open-redirect-vulnerability-in-jupyter-jupyterhub,2019-03-28,"Open Redirect Vulnerability in Jupyter notebook, JupyterHub"
/kellie-ottoboni-receives-award-for-post-election-auditing-notebook-96e7277863d1,96e7277863d1,https://blog.jupyter.org/kellie-ottoboni-receives-award-for-post-election-auditing-notebook-96e7277863d1,2019-04-02-kellie-ottoboni-receives-award-for-post-election-auditing-notebook,2019-04-02,Kellie Ottoboni Receives Award for Post-Election Auditing Notebook
/jupyter-community-workshop-building-upon-the-jupyter-kernel-protocol-2409409ed7ec,2409409ed7ec,https://blog.jupyter.org/jupyter-community-workshop-building-upon-the-jupyter-kernel-protocol-2409409ed7ec,2019-04-04-jupyter-community-workshop-building-upon-the-jupyter-kernel-protocol,2019-04-04,Jupyter Community Workshop: Building upon the Jupyter Kernel Protocol
/devops-intelligence-3ff48a76b525,3ff48a76b525,https://blog.jupyter.org/devops-intelligence-3ff48a76b525,2019-04-06-devops-intelligence,2019-04-06,DevOps Intelligence
/ros-jupyter-b7e82b5e1202,b7e82b5e1202,https://blog.jupyter.org/ros-jupyter-b7e82b5e1202,2019-04-07-ros-jupyter,2019-04-07,ROS @ Jupyter
/binderhub-is-out-of-beta-fa2781a229d6,fa2781a229d6,https://blog.jupyter.org/binderhub-is-out-of-beta-fa2781a229d6,2019-04-26-binderhub-is-out-of-beta,2019-04-26,BinderHub is out of Beta!
/jupyter-community-workshop-jupyter-server-design-and-roadmap-workshop-6e6760cc5098,6e6760cc5098,https://blog.jupyter.org/jupyter-community-workshop-jupyter-server-design-and-roadmap-workshop-6e6760cc5098,2019-04-30-jupyter-community-workshop-jupyter-server-design-and-roadmap-workshop,2019-04-30,Jupyter Community Workshop: Jupyter Server Design and Roadmap Workshop
/announcing-jupyterhub-1-0-8fff78acad7f,8fff78acad7f,https://blog.jupyter.org/announcing-jupyterhub-1-0-8fff78acad7f,2019-05-04-announcing-jupyterhub-1-0,2019-05-04,Announcing JupyterHub 1.0
/https-blog-jupyter-org-university-of-edinburgh-jupyter-community-nbgrader-hackathon-2eff14df298a,2eff14df298a,https://blog.jupyter.org/https-blog-jupyter-org-university-of-edinburgh-jupyter-community-nbgrader-hackathon-2eff14df298a,2019-05-22-https-blog-jupyter-org-university-of-edinburgh-jupyter-community-nbgrader-hackat,2019-05-22,University of Edinburgh Jupyter Community nbgrader Hackathon
/jupyter-community-workshop-south-america-d8e482652952,d8e482652952,https://blog.jupyter.org/jupyter-community-workshop-south-america-d8e482652952,2019-05-28-jupyter-community-workshop-south-america,2019-05-28,Jupyter Community Workshop: South America
/integrating-output-in-documentation-with-jupyter-sphinx-ecf569ddab85,ecf569ddab85,https://blog.jupyter.org/integrating-output-in-documentation-with-jupyter-sphinx-ecf569ddab85,2019-05-30-integrating-output-in-documentation-with-jupyter-sphinx,2019-05-30,Integrating output in documentation with jupyter-sphinx
/and-voilà-f6a2c08a4a93,f6a2c08a4a93,https://blog.jupyter.org/and-voil%C3%A0-f6a2c08a4a93,2019-06-11-and-voilà,2019-06-11,And voilà!
/99-ways-to-extend-the-jupyter-ecosystem-11e5dab7c54,11e5dab7c54,https://blog.jupyter.org/99-ways-to-extend-the-jupyter-ecosystem-11e5dab7c54,2019-06-18-99-ways-to-extend-the-jupyter-ecosystem,2019-06-18,99 ways to extend the Jupyter ecosystem
/binder-with-zenodo-af68ed6648a6,af68ed6648a6,https://blog.jupyter.org/binder-with-zenodo-af68ed6648a6,2019-06-21-binder-with-zenodo,2019-06-21,Binder + Zenodo: A how-to guide
/the-international-binder-federation-4f6235c1537e,4f6235c1537e,https://blog.jupyter.org/the-international-binder-federation-4f6235c1537e,2019-07-01-the-international-binder-federation,2019-07-01,The International Binder Federation
/introducing-templates-for-jupyter-widget-layouts-f72bcb35a662,f72bcb35a662,https://blog.jupyter.org/introducing-templates-for-jupyter-widget-layouts-f72bcb35a662,2019-07-04-introducing-templates-for-jupyter-widget-layouts,2019-07-04,Introducing templates for Jupyter widgets layouts
/a-gallery-of-voilà-examples-a2ce7ef99130,a2ce7ef99130,https://blog.jupyter.org/a-gallery-of-voil%C3%A0-examples-a2ce7ef99130,2019-07-09-a-gallery-of-voilà-examples,2019-07-09,A Gallery of Voilà Examples
/jupyter-for-science-user-facilities-and-high-performance-computing-de178106872,de178106872,https://blog.jupyter.org/jupyter-for-science-user-facilities-and-high-performance-computing-de178106872,2019-07-09-jupyter-for-science-user-facilities-and-high-performance-computing,2019-07-09,Jupyter for Science User Facilities and High Performance Computing
/building-a-calculator-jupyter-kernel-4aed5764a295,4aed5764a295,https://blog.jupyter.org/building-a-calculator-jupyter-kernel-4aed5764a295,2019-07-16-building-a-calculator-jupyter-kernel,2019-07-16,Building a Calculator Jupyter Kernel
/automating-mybinder-org-dependency-upgrades-in-10-steps-bb5e38542059,bb5e38542059,https://blog.jupyter.org/automating-mybinder-org-dependency-upgrades-in-10-steps-bb5e38542059,2019-07-17-automating-mybinder-org-dependency-upgrades-in-10-steps,2019-07-17,How we automated mybinder.org dependency upgrades in 10 steps
/national-scale-interactive-computing-2c104455e062,2c104455e062,https://blog.jupyter.org/national-scale-interactive-computing-2c104455e062,2019-08-22-national-scale-interactive-computing,2019-08-22,National Scale Interactive Computing
/jupyter-meets-the-earth-1b0eb33c83f,1b0eb33c83f,https://blog.jupyter.org/jupyter-meets-the-earth-1b0eb33c83f,2019-09-09-jupyter-meets-the-earth,2019-09-09,Jupyter meets the Earth
/interactive-gis-in-jupyter-with-ipyleaflet-52f9657fa7a,52f9657fa7a,https://blog.jupyter.org/interactive-gis-in-jupyter-with-ipyleaflet-52f9657fa7a,2019-09-24-interactive-gis-in-jupyter-with-ipyleaflet,2019-09-24,Interactive GIS in Jupyter with ipyleaflet
/south-america-jupyter-community-workshop-4edc51c7a6ce,4edc51c7a6ce,https://blog.jupyter.org/south-america-jupyter-community-workshop-4edc51c7a6ce,2019-09-26-south-america-jupyter-community-workshop,2019-09-26,South America Jupyter Community Workshop
/field-report-on-the-kernel-community-workshop-a4ad73a1a718,a4ad73a1a718,https://blog.jupyter.org/field-report-on-the-kernel-community-workshop-a4ad73a1a718,2019-10-07-field-report-on-the-kernel-community-workshop,2019-10-07,Field Report on the Kernel Community Workshop
/diving-into-leadership-to-build-push-button-code-df2a075c9914,df2a075c9914,https://blog.jupyter.org/diving-into-leadership-to-build-push-button-code-df2a075c9914,2019-10-15-diving-into-leadership-to-build-push-button-code,2019-10-15,Diving into Leadership to Build Push-Button Code
/ipycanvas-a-python-canvas-for-jupyter-bbb51e4777f7,bbb51e4777f7,https://blog.jupyter.org/ipycanvas-a-python-canvas-for-jupyter-bbb51e4777f7,2019-10-25-ipycanvas-a-python-canvas-for-jupyter,2019-10-25,ipycanvas: A Python Canvas for Jupyter
/a-slideshow-template-for-voilà-apps-435f67d10b4f,435f67d10b4f,https://blog.jupyter.org/a-slideshow-template-for-voil%C3%A0-apps-435f67d10b4f,2019-10-29-a-slideshow-template-for-voilà-apps,2019-10-29,A slideshow template for Voilà apps
/voila-gridstack-template-8a431c2b353e,8a431c2b353e,https://blog.jupyter.org/voila-gridstack-template-8a431c2b353e,2019-11-11-voila-gridstack-template,2019-11-11,Configure your dashboards with Voilà gridstack template
/jupyter-community-workshops-call-for-proposals-for-jan-aug-2020-710f687e30f4,710f687e30f4,https://blog.jupyter.org/jupyter-community-workshops-call-for-proposals-for-jan-aug-2020-710f687e30f4,2019-11-12-jupyter-community-workshops-call-for-proposals-for-jan-aug-2020,2019-11-12,Jupyter Community Workshops: Call for Proposals for Jan-Aug 2020
/the-jupyterhub-and-binder-contributor-in-residence-56708d1e3069,56708d1e3069,https://blog.jupyter.org/the-jupyterhub-and-binder-contributor-in-residence-56708d1e3069,2019-11-26-the-jupyterhub-and-binder-contributor-in-residence,2019-11-26,The JupyterHub and Binder Contributor in Residence!
/connect-to-a-jupyterhub-from-visual-studio-code-ed7ed3a31bcb,ed7ed3a31bcb,https://blog.jupyter.org/connect-to-a-jupyterhub-from-visual-studio-code-ed7ed3a31bcb,2019-12-09-connect-to-a-jupyterhub-from-visual-studio-code,2019-12-09,Connect to a JupyterHub from Visual Studio Code
/voilà-is-now-an-official-jupyter-subproject-87d659583490,87d659583490,https://blog.jupyter.org/voil%C3%A0-is-now-an-official-jupyter-subproject-87d659583490,2019-12-29-voilà-is-now-an-official-jupyter-subproject,2019-12-29,Voilà is now a Jupyter subproject
/a-2019-retrospective-from-the-binder-project-57a449517362,57a449517362,https://blog.jupyter.org/a-2019-retrospective-from-the-binder-project-57a449517362,2020-01-15-a-2019-retrospective-from-the-binder-project,2020-01-15,A 2019 retrospective from the Binder Project
/xeus-is-now-a-jupyter-subproject-c4ec5a1bf30b,c4ec5a1bf30b,https://blog.jupyter.org/xeus-is-now-a-jupyter-subproject-c4ec5a1bf30b,2020-02-04-xeus-is-now-a-jupyter-subproject,2020-02-04,Xeus is now a Jupyter subproject
/jupytercon-2020-is-a-go-47c82b281fa8,47c82b281fa8,https://blog.jupyter.org/jupytercon-2020-is-a-go-47c82b281fa8,2020-02-07-jupytercon-2020-is-a-go,2020-02-07,JupyterCon 2020 is a go!
/report-on-the-jupyter-community-workshop-on-dashboarding-14f8ad9f3c0,14f8ad9f3c0,https://blog.jupyter.org/report-on-the-jupyter-community-workshop-on-dashboarding-14f8ad9f3c0,2020-02-14-report-on-the-jupyter-community-workshop-on-dashboarding,2020-02-14,Report on the Jupyter Community Workshop on Dashboarding
/jupyter-community-workshops-2019-year-in-review-8876336924e4,8876336924e4,https://blog.jupyter.org/jupyter-community-workshops-2019-year-in-review-8876336924e4,2020-02-24-jupyter-community-workshops-2019-year-in-review,2020-02-24,Jupyter Community Workshops 2019 Year in Review
/nbviewer-has-a-new-host-ovhcloud-28bcab6a7ab4,28bcab6a7ab4,https://blog.jupyter.org/nbviewer-has-a-new-host-ovhcloud-28bcab6a7ab4,2020-03-06-nbviewer-has-a-new-host-ovhcloud,2020-03-06,nbviewer has a new host: OVHcloud
/the-superheros-and-the-magic-wand-596acaab722a,596acaab722a,https://blog.jupyter.org/the-superheros-and-the-magic-wand-596acaab722a,2020-03-19-the-superheros-and-the-magic-wand,2020-03-19,The superheroes and the magic wand
/a-visual-debugger-for-jupyter-914e61716559,914e61716559,https://blog.jupyter.org/a-visual-debugger-for-jupyter-914e61716559,2020-03-25-a-visual-debugger-for-jupyter,2020-03-25,A visual debugger for Jupyter
/interactive-graph-visualization-in-jupyter-with-ipycytoscape-a8828a54ab63,a8828a54ab63,https://blog.jupyter.org/interactive-graph-visualization-in-jupyter-with-ipycytoscape-a8828a54ab63,2020-04-30-interactive-graph-visualization-in-jupyter-with-ipycytoscape,2020-04-30,Interactive Graph Visualization in Jupyter with ipycytoscape
/cir-report-i-1ca418c230cd,1ca418c230cd,https://blog.jupyter.org/cir-report-i-1ca418c230cd,2020-05-07-cir-report-i,2020-05-07,"The Jupyter Contributor In Residence, update 1"
/plasma-a-learning-platform-powered-by-jupyter-1b850fcd8624,1b850fcd8624,https://blog.jupyter.org/plasma-a-learning-platform-powered-by-jupyter-1b850fcd8624,2020-05-11-plasma-a-learning-platform-powered-by-jupyter,2020-05-11,Plasma: A learning platform powered by Jupyter
/a-jupyter-kernel-for-sqlite-9549c5dcf551,9549c5dcf551,https://blog.jupyter.org/a-jupyter-kernel-for-sqlite-9549c5dcf551,2020-06-11-a-jupyter-kernel-for-sqlite,2020-06-11,A Jupyter kernel for SQLite
/jupytercon-online-more-than-a-conference-4677cf25a915,4677cf25a915,https://blog.jupyter.org/jupytercon-online-more-than-a-conference-4677cf25a915,2020-06-29-jupytercon-online-more-than-a-conference,2020-06-29,JupyterCon Online: more than a conference
/slicerjupyter-a-3d-slicer-kernel-for-interactive-publications-6f2ad829f635,6f2ad829f635,https://blog.jupyter.org/slicerjupyter-a-3d-slicer-kernel-for-interactive-publications-6f2ad829f635,2020-07-08-slicerjupyter-a-3d-slicer-kernel-for-interactive-publications,2020-07-08,SlicerJupyter: a 3D Slicer kernel for interactive publications
/anima-anandkumar-274f2619c90d,274f2619c90d,https://blog.jupyter.org/anima-anandkumar-274f2619c90d,2020-07-13-anima-anandkumar,2020-07-13,Anima Anandkumar
/jeremy-howard-8dace7b4a34a,8dace7b4a34a,https://blog.jupyter.org/jeremy-howard-8dace7b4a34a,2020-07-21-jeremy-howard,2020-07-21,Jeremy Howard
/juan-klopper-c33c2fd0ed36,c33c2fd0ed36,https://blog.jupyter.org/juan-klopper-c33c2fd0ed36,2020-08-03-juan-klopper,2020-08-03,Juan Klopper
/elyra-reaches-1-0-0-41039dc06405,41039dc06405,https://blog.jupyter.org/elyra-reaches-1-0-0-41039dc06405,2020-08-10-elyra-reaches-1-0-0,2020-08-10,Elyra reaches 1.0.0
/jupyterlab-ros-3dc9dab7f421,3dc9dab7f421,https://blog.jupyter.org/jupyterlab-ros-3dc9dab7f421,2020-08-11-jupyterlab-ros,2020-08-11,"JupyterLab, the Cloud Robotics Command Station"
/announcing-the-new-jupyter-book-cbf7aa8bc72e,cbf7aa8bc72e,https://blog.jupyter.org/announcing-the-new-jupyter-book-cbf7aa8bc72e,2020-08-12-announcing-the-new-jupyter-book,2020-08-12,Announcing the new Jupyter Book
/lucy-dagostino-mcgowan-13adbdedccf0,13adbdedccf0,https://blog.jupyter.org/lucy-dagostino-mcgowan-13adbdedccf0,2020-08-16-lucy-dagostino-mcgowan,2020-08-16,Lucy D’Agostino McGowan
/jupyter-meets-the-earth-earthcube-community-meeting-4bb9fb49cada,4bb9fb49cada,https://blog.jupyter.org/jupyter-meets-the-earth-earthcube-community-meeting-4bb9fb49cada,2020-08-17-jupyter-meets-the-earth-earthcube-community-meeting,2020-08-17,Jupyter meets the Earth: EarthCube Community Meeting
/the-templating-system-of-nbconvert-6-47ea781eacd2,47ea781eacd2,https://blog.jupyter.org/the-templating-system-of-nbconvert-6-47ea781eacd2,2020-09-26-the-templating-system-of-nbconvert-6,2020-09-26,The templating system of nbconvert 6
/omoju-miller-435db40d347e,435db40d347e,https://blog.jupyter.org/omoju-miller-435db40d347e,2020-09-29-omoju-miller,2020-09-29,Omoju Miller
/benjamin-ragan-kelley-59a6bf015ea9,59a6bf015ea9,https://blog.jupyter.org/benjamin-ragan-kelley-59a6bf015ea9,2020-10-03-benjamin-ragan-kelley,2020-10-03,Benjamin Ragan-Kelley
/tema-okun-a7e5f1f0cd05,a7e5f1f0cd05,https://blog.jupyter.org/tema-okun-a7e5f1f0cd05,2020-10-12-tema-okun,2020-10-12,Tema Okun
/ipygany-jupyter-into-the-third-dimension-29a97597fc33,29a97597fc33,https://blog.jupyter.org/ipygany-jupyter-into-the-third-dimension-29a97597fc33,2020-10-14-ipygany-jupyter-into-the-third-dimension,2020-10-14,ipygany: Jupyter into the third dimension
/reusable-code-snippets-in-jupyterlab-8d75a0f9d207,8d75a0f9d207,https://blog.jupyter.org/reusable-code-snippets-in-jupyterlab-8d75a0f9d207,2020-11-18-reusable-code-snippets-in-jupyterlab,2020-11-18,Reusable code snippets in JupyterLab
